geometry,POINT_ID,X_IM,Y_IM,X_MAP,Y_MAP,REF_BADDATA,TGT_BADDATA,X_WIN_SIZE,Y_WIN_SIZE,X_SHIFT_PX,Y_SHIFT_PX,X_SHIFT_M,Y_SHIFT_M,ABS_SHIFT,ANGLE,SSIM_BEFORE,SSIM_AFTER,SSIM_IMPROVED,RELIABILITY,LAST_ERR,WARNINGS,L1_OUTLIER,L2_OUTLIER,L3_OUTLIER,OUTLIER,shift_px,ncc_before,ncc_after,ncc_verified
POINT (83.93888671478285 37.91418274469136),1375,1984,416,83.93888671478285,37.91418274469136,False,False,64.0,64.0,-0.23856359720230103,-0.29634296894073486,-0.0023856359720184628,0.0029634296894087697,0.003804362563565391,141.1650543277475,0.12009359446863652,0.12510365995119946,True,0.0,-9999,[],False,False,False,False,0.3804362563567136,0.20780745148658752,0.20780745148658752,True
POINT (85.53888671478285 37.91418274469136),1380,2144,416,85.53888671478285,37.91418274469136,False,False,64.0,64.0,-0.34690049290657043,-0.22411072254180908,-0.00347137451171875,0.002239227294921875,0.004130929708480835,122.86398315429688,0.08262691851444262,0.08967052673835921,True,0.0,-9999,[],False,False,False,False,0.41299584493918734,-0.162040114402771,-0.162040114402771,True
POINT (90.65888671478285 37.91418274469136),1396,2656,416,90.65888671478285,37.91418274469136,False,False,64.0,64.0,-0.4256373941898346,-0.22091813385486603,-0.0042572021484375,0.002208709716796875,0.004796057473868132,117.43063354492188,0.11499327096599102,0.12305885802890541,True,12.637628203678418,-9999,[],False,False,False,False,0.4795539731861567,0.012363847345113754,0.012363847345113754,True
POINT (73.37888671478285 37.59418274469135),1443,928,448,73.37888671478285,37.59418274469135,False,False,64.0,64.0,-0.34006616473197937,-0.10380730777978897,-0.0034006616473192253,0.001038073077801016,0.0035555724369506496,106.97513519014979,0.04107832210188293,0.04160555287265809,True,0.0,-9999,[],False,False,False,False,0.35555724369502806,0.14766260981559753,0.14766260981559753,True
POINT (74.33888671478286 37.59418274469135),1446,1024,448,74.33888671478286,37.59418274469135,False,False,64.0,64.0,0.1073935478925705,0.464580774307251,0.00107574462890625,-0.00464630126953125,0.004769207909703255,346.9840087890625,0.0795364865417505,0.0810748741108411,True,0.0,-9999,[],False,False,False,False,0.47683190957074034,0.0513136126101017,0.0513136126101017,True
POINT (74.97888671478285 37.59418274469135),1448,1088,448,74.97888671478285,37.59418274469135,False,False,64.0,64.0,-0.5225763320922852,25.644019573926926,-0.005225763320922283,-0.25644019573926613,0.25649343576996164,1.1674174046227304,0.04668468669681209,0.06962380831729285,True,0.0,-9999,[],False,False,False,False,25.649343576996475,0.05270779877901077,0.22873933613300323,True
POINT (78.81888671478285 37.59418274469135),1460,1472,448,78.81888671478285,37.59418274469135,False,False,64.0,64.0,0.3153373897075653,26.72599771618843,0.003153373897077927,-0.2672599771618849,0.26727857968701124,359.32400416261055,0.2584430018083117,0.38618313600819126,True,0.0,-9999,[],False,False,False,False,26.72785796870106,-0.2216530293226242,-0.0710822120308876,True
POINT (79.45888671478285 37.59418274469135),1462,1536,448,79.45888671478285,37.59418274469135,False,False,64.0,64.0,-0.3683136999607086,-0.3200344145298004,-0.00368499755859375,0.003200531005859375,0.004880840890109539,130.98797607421875,0.3462616232835905,0.3572041262673571,True,4.304190682104306,-9999,[],False,False,False,False,0.4879313558915629,-0.12137521803379059,-0.12137521803379059,True
POINT (83.61888671478286 37.59418274469135),1475,1952,448,83.61888671478286,37.59418274469135,False,False,64.0,64.0,0.13629105687141418,0.29291394352912903,0.0013629105687158471,-0.002929139435288164,0.0032306938960040177,335.04773070739094,0.14739420408748447,0.1550347763887046,True,0.0,-9999,[],False,False,False,False,0.32306938960061327,0.38875266909599304,0.38875266909599304,True
POINT (83.93888671478285 37.59418274469135),1476,1984,448,83.93888671478285,37.59418274469135,False,False,64.0,64.0,6.436131477355957,-7.552992135286331,0.06436131477356355,0.07552992135286019,0.09923279628706919,220.43531392970343,0.16450902802659592,0.28957496942318295,True,4.329785505756021,-9999,[],False,False,False,False,9.923279628706899,0.24934597313404083,0.556950032711029,True
POINT (86.17888671478286 37.59418274469135),1483,2208,448,86.17888671478286,37.59418274469135,False,False,64.0,64.0,0.1417541801929474,-0.16962458193302155,0.0014175418019277686,0.0016962458193319208,0.002210582420950109,219.88528886415364,0.08219669315930242,0.08232135047679451,True,0.0,-9999,[],False,False,False,False,0.2210582420949894,-0.03045405074954033,-0.03045405074954033,True
POINT (90.33888671478286 37.59418274469135),1496,2624,448,90.33888671478286,37.59418274469135,False,False,64.0,64.0,-1.1961251348257065,26.312010407447815,-0.011961251348253654,-0.2631201040744813,0.2633918387155949,2.602833100240852,0.012530948918326876,0.08528978559578025,True,0.0,-9999,[],False,False,False,False,26.339183871559193,-0.048839643597602844,0.05772750452160835,True
POINT (92.89888671478286 37.59418274469135),1504,2880,448,92.89888671478286,37.59418274469135,False,False,64.0,64.0,-0.47237130999565125,0.18084315955638885,-0.004723713099963334,-0.0018084315955633201,0.005058052024900189,69.05109940513873,0.22404499822216495,0.22902392438501165,True,7.031943575053646,-9999,[],False,False,False,False,0.5058052024894022,0.4804747700691223,0.4804747700691223,True
POINT (93.85888671478286 37.59418274469135),1507,2976,448,93.85888671478286,37.59418274469135,False,False,64.0,64.0,-0.13068029284477234,0.34683260321617126,-0.00130462646484375,-0.003467559814453125,0.0037048645317554474,20.6455020904541,0.20850322477319885,0.21136566831257064,True,17.741174589944677,-9999,[],False,False,False,False,0.37063485210069164,0.4009142518043518,0.4009142518043518,True
POINT (72.09888671478285 37.27418274469136),1540,800,480,72.09888671478285,37.27418274469136,False,False,64.0,64.0,-0.3335329294204712,0.40550297498703003,-0.003335329294202438,-0.004055029749871153,0.005250494050382786,39.43786414914419,0.00023196268368326544,0.006981383400829033,True,0.0,-9999,[],False,False,False,False,0.5250494050383573,-0.2093094140291214,-0.2093094140291214,True
POINT (72.41888671478286 37.27418274469136),1541,832,480,72.41888671478286,37.27418274469136,False,False,64.0,64.0,1.179950937628746,25.71585762500763,0.011799509376288597,-0.25715857625007743,0.2574291392995129,357.3728730145763,0.012122612686103085,0.04407774630819543,True,0.0,-9999,[],False,False,False,False,25.74291392995117,-0.06994915008544922,0.046203698962926865,True
POINT (73.05888671478286 37.27418274469136),1543,896,480,73.05888671478286,37.27418274469136,False,False,64.0,64.0,0.07951705902814865,0.331053227186203,0.00079345703125,-0.0033111572265625,0.00340489880181849,346.4937438964844,0.032137935995315454,0.03268420474663442,True,0.0,-9999,[],False,False,False,False,0.3404690909713917,-0.12578849494457245,-0.12578849494457245,True
POINT (74.01888671478285 37.27418274469136),1546,992,480,74.01888671478285,37.27418274469136,False,False,64.0,64.0,-15.603794813156128,-22.58718967437744,-0.15603794813156213,0.22587189674377584,0.2745286050591796,145.36231473362176,0.030543032376758313,0.050762640261601696,True,0.0,-9999,[],False,False,False,False,27.452860505917794,-0.037076666951179504,0.15157932043075562,True
POINT (75.29888671478285 37.27418274469136),1550,1120,480,75.29888671478285,37.27418274469136,False,False,64.0,64.0,0.32059478759765625,-0.19270816445350647,0.003204345703125,0.001926422119140625,0.003738841274753213,238.9901123046875,0.12750193667629975,0.13451512676125657,True,0.0,-9999,[],False,False,False,False,0.3740554163246751,0.13903294503688812,0.13903294503688812,True
POINT (77.53888671478285 37.27418274469136),1557,1344,480,77.53888671478285,37.27418274469136,False,False,64.0,64.0,0.36331886053085327,-0.416716605424881,0.003631591796875,0.0041656494140625,0.005526399705559015,221.0839080810547,0.022175222166721315,0.038806978760073385,True,0.0,-9999,[],False,False,False,False,0.5528592258923365,-0.15195409953594208,-0.15195409953594208,True
POINT (78.17888671478285 37.27418274469136),1559,1408,480,78.17888671478285,37.27418274469136,False,False,64.0,64.0,0.21074792742729187,0.33494096994400024,0.002105712890625,-0.00334930419921875,0.003956243861466646,327.821533203125,0.08270432457907981,0.08659930921749309,True,0.0,-9999,[],False,False,False,False,0.39572735849562735,-0.2438315451145172,-0.2438315451145172,True
POINT (79.77888671478286 37.27418274469136),1564,1568,480,79.77888671478286,37.27418274469136,False,False,64.0,64.0,0.23536370694637299,18.062596395611763,0.002353637069461456,-0.18062596395611763,0.18064129777692434,359.2534526264209,0.0659923216932178,0.07686976747505816,True,1.8991756443088406,-9999,[],False,False,False,False,18.064129777692436,-0.16670523583889008,-0.05688440799713135,True
POINT (80.41888671478286 37.27418274469136),1566,1632,480,80.41888671478286,37.27418274469136,False,False,64.0,64.0,0.36277806758880615,-0.1701894849538803,0.003631591796875,0.00170135498046875,0.004010370001196861,244.86740112304688,0.21690640556477248,0.2179292335642922,True,0.0,-9999,[],False,False,False,False,0.40071484513595884,-0.04992081597447395,-0.04992081597447395,True
POINT (83.61888671478286 37.27418274469136),1576,1952,480,83.61888671478286,37.27418274469136,False,False,64.0,64.0,-0.2598772943019867,0.16267170011997223,-0.0025987729430170248,-0.0016267170012014276,0.003065914058051062,57.95525327927061,0.14288158355171635,0.14627730612545597,True,0.0,-9999,[],False,False,False,False,0.3065914058052567,0.37260526418685913,0.37260526418685913,True
POINT (93.53888671478285 37.27418274469136),1607,2944,480,93.53888671478285,37.27418274469136,False,False,64.0,64.0,-0.3204632103443146,0.16889935731887817,-0.003204345703125,-0.001689910888671875,0.0036226550582796335,62.2086296081543,0.28260858833538083,0.2828623301159966,True,0.0,-9999,[],False,False,False,False,0.3622480670575269,0.13397476077079773,0.13397476077079773,True
POINT (93.85888671478286 37.27418274469136),1608,2976,480,93.85888671478286,37.27418274469136,False,False,64.0,64.0,0.1710948497056961,0.1205396056175232,0.0017109484970632138,-0.0012053960561786425,0.0020929224572004326,305.16543052186944,0.12148165821421963,0.12487176559295093,True,10.96365018524429,-9999,[],False,False,False,False,0.20929224571933563,0.15814313292503357,0.15814313292503357,True
POINT (94.81888671478285 37.27418274469136),1611,3072,480,94.81888671478285,37.27418274469136,False,False,64.0,64.0,0.2627357542514801,-0.2938093841075897,0.00262451171875,0.00293731689453125,0.003939021844416857,221.8043212890625,0.12864332745795876,0.13089739774380907,True,0.0,-9999,[],False,False,False,False,0.3941497567572195,0.10140782594680786,0.10140782594680786,True
POINT (76.25888671478285 36.95418274469136),1654,1216,512,76.25888671478285,36.95418274469136,False,False,64.0,64.0,0.24460870027542114,0.42784109711647034,0.00244903564453125,-0.00428009033203125,0.004931221716105938,330.2421875,0.06184156072880155,0.06418243662576806,True,0.0,-9999,[],False,False,False,False,0.4928300119029439,0.3655461370944977,0.3655461370944977,True
POINT (77.21888671478285 36.95418274469136),1657,1312,512,77.21888671478285,36.95418274469136,False,False,64.0,64.0,0.1492023468017578,0.3831723928451538,0.001495361328125,-0.0038299560546875,0.004111528862267733,338.7247009277344,0.05574753075917183,0.061458492195115726,True,16.862138888161866,-9999,[],False,False,False,False,0.4111963313671863,0.008204991929233074,0.008204991929233074,True
POINT (79.13888671478286 36.95418274469136),1663,1504,512,79.13888671478286,36.95418274469136,False,False,64.0,64.0,0.2178652137517929,0.28374817967414856,0.0021820068359375,-0.002838134765625,0.0035799669567495584,322.4825134277344,0.103238446472878,0.10547908017011044,True,0.0,-9999,[],False,False,False,False,0.3577405216515279,0.015536303631961346,0.015536303631961346,True
POINT (79.45888671478285 36.95418274469136),1664,1536,512,79.45888671478285,36.95418274469136,False,False,64.0,64.0,0.1683329939842224,0.20933793485164642,0.00168609619140625,-0.002094268798828125,0.002688657958060503,321.1965026855469,0.07893340180208322,0.08023912606520883,True,0.0,-9999,[],False,False,False,False,0.26862309623642644,-0.12949566543102264,-0.12949566543102264,True
POINT (80.41888671478286 36.95418274469136),1667,1632,512,80.41888671478286,36.95418274469136,False,False,64.0,64.0,-0.2975687086582184,0.31740856170654297,-0.0029754638671875,-0.003173828125,0.004350467585027218,43.1522102355957,0.1917584320588969,0.19272044960378062,True,14.60954374640761,-9999,[],False,False,False,False,0.4350808331989999,-0.1119258925318718,-0.1119258925318718,True
POINT (82.65888671478285 36.95418274469136),1674,1856,512,82.65888671478285,36.95418274469136,False,False,64.0,64.0,-0.37857890129089355,-0.3060433268547058,-0.0037841796875,0.00305938720703125,0.004866196308284998,128.95208740234375,0.25500969174398447,0.26164569816783656,True,10.088643875738228,-9999,[],False,False,False,False,0.4868105405749925,0.3960829973220825,0.3960829973220825,True
POINT (83.93888671478285 36.95418274469136),1678,1984,512,83.93888671478285,36.95418274469136,False,False,64.0,64.0,0.10702572762966156,-11.649784862995148,0.0010702572762966156,0.1164978486299546,0.11650276471417012,180.52635735827278,0.11422169728567301,0.2559394292690977,True,0.0,-9999,[],False,False,False,False,11.6502764714167,0.23930087685585022,0.7267454862594604,True
POINT (88.41888671478286 36.95418274469136),1692,2432,512,88.41888671478286,36.95418274469136,False,False,64.0,64.0,-0.40780875086784363,0.4775562882423401,-0.00408172607421875,-0.0047760009765625,0.006282568909227848,40.495635986328125,0.13601268274012482,0.15344037671907923,True,30.449452076587093,-9999,[],False,False,False,False,0.6279872496509717,0.037867624312639236,0.037867624312639236,True
POINT (88.73888671478285 36.95418274469136),1693,2464,512,88.73888671478285,36.95418274469136,False,False,64.0,64.0,0.4526539146900177,0.2511555254459381,0.00452423095703125,-0.00251007080078125,0.005173888523131609,299.02374267578125,0.11173000889105815,0.1125567534410703,True,11.76890460462613,-9999,[],False,False,False,False,0.5176626936975689,-0.10418564081192017,-0.10418564081192017,True
POINT (90.01888671478285 36.95418274469136),1697,2592,512,90.01888671478285,36.95418274469136,False,False,64.0,64.0,-0.23946548998355865,0.2264460325241089,-0.002394654899831039,-0.0022644603252430784,0.0032957780043390045,46.600659895476255,0.15992076860291715,0.16556680208268218,True,2.222543621059728,-9999,[],False,False,False,False,0.3295778004340942,-0.04626794531941414,-0.04626794531941414,True
POINT (94.81888671478285 36.95418274469136),1712,3072,512,94.81888671478285,36.95418274469136,False,False,64.0,64.0,-0.41393759846687317,0.4128047823905945,-0.00414276123046875,-0.00412750244140625,0.0058479695580899715,45.0785026550293,0.03456067063408943,0.03910724865119674,True,12.827816856787763,-9999,[],False,False,False,False,0.5845956925851133,-0.1387607604265213,-0.1387607604265213,True
POINT (95.45888671478286 36.95418274469136),1714,3136,512,95.45888671478286,36.95418274469136,False,False,64.0,64.0,-0.3123587369918823,0.2913212478160858,-0.00312042236328125,-0.0029144287109375,0.004269769415259361,46.995872497558594,0.06633881249819423,0.06661732470409402,True,0.0,-9999,[],False,False,False,False,0.4271253328992384,0.11830882728099823,0.11830882728099823,True
POINT (72.73888671478285 36.63418274469136),1744,864,544,72.73888671478285,36.63418274469136,False,False,64.0,64.0,-0.34836307168006897,25.36388248205185,-0.0034836307168006897,-0.2536388248205199,0.25366274684964174,0.7868857946553153,0.04531248034797597,0.09433409531131781,True,0.0,-9999,[],False,False,False,False,25.366274684964033,-0.07618517428636551,0.22069533169269562,True
POINT (73.05888671478286 36.63418274469136),1745,896,544,73.05888671478286,36.63418274469136,False,False,64.0,64.0,-0.09370708465576172,0.19285106658935547,-0.00093841552734375,-0.00193023681640625,0.002146261278539896,25.915300369262695,0.020322737304603752,0.02048900939103246,True,0.0,-9999,[],False,False,False,False,0.21441210693273388,-0.08227577060461044,-0.08227577060461044,True
POINT (78.49888671478286 36.63418274469136),1762,1440,544,78.49888671478286,36.63418274469136,False,False,64.0,64.0,0.2545882761478424,0.3022914528846741,0.0025458827614812662,-0.0030229145288487302,0.003952155270726622,319.8960925334401,0.07275336247142528,0.07336626264451428,True,0.0,-9999,[],False,False,False,False,0.39521552707232693,-0.03628639131784439,-0.03628639131784439,True
POINT (78.81888671478285 36.63418274469136),1763,1472,544,78.81888671478285,36.63418274469136,False,False,64.0,64.0,-0.20348958671092987,-0.11740626394748688,-0.00203704833984375,0.0011749267578125,0.0023515992797911167,119.98342895507812,0.035090493992052246,0.035288615613937695,True,0.0,-9999,[],False,False,False,False,0.23493029330823217,-0.12399592995643616,-0.12399592995643616,True
POINT (81.69888671478286 36.63418274469136),1772,1760,544,81.69888671478286,36.63418274469136,False,False,64.0,64.0,0.20132966339588165,0.3238040804862976,0.00201416015625,-0.003238677978515625,0.003813905641436577,328.1281433105469,0.13416847516531152,0.13814088616727827,True,0.0,-9999,[],False,False,False,False,0.38129085473254626,0.3532449007034302,0.3532449007034302,True
POINT (83.29888671478285 36.63418274469136),1777,1920,544,83.29888671478285,36.63418274469136,False,False,64.0,64.0,0.23546385765075684,0.26934051513671875,0.00235748291015625,-0.00269317626953125,0.0035792351700365543,318.83929443359375,0.19891212014502918,0.20157634834588925,True,0.0,-9999,[],False,False,False,False,0.3577534644890094,0.25679585337638855,0.25679585337638855,True
POINT (84.89888671478286 36.63418274469136),1782,2080,544,84.89888671478286,36.63418274469136,False,False,64.0,64.0,0.11010958254337311,0.20391768217086792,0.0010986328125,-0.002040863037109375,0.0023177824914455414,331.63226318359375,0.0604826426240111,0.06363545283843897,True,0.0,-9999,[],False,False,False,False,0.23174671792673784,-0.16761739552021027,-0.16761739552021027,True
POINT (87.45888671478285 36.63418274469136),1790,2336,544,87.45888671478285,36.63418274469136,False,False,64.0,64.0,0.2549901306629181,0.16793516278266907,0.0025499013066223597,-0.001679351627828396,0.0030532308401764025,303.36869067721756,0.06856313656815943,0.07436320011940907,True,0.0,-9999,[],False,False,False,False,0.30532308401811614,-0.2816585600376129,-0.2816585600376129,True
POINT (87.77888671478286 36.63418274469136),1791,2368,544,87.77888671478286,36.63418274469136,False,False,64.0,64.0,-0.3342989981174469,-0.3109995126724243,-0.0033416748046875,0.003108978271484375,0.0045642671175301075,132.93214416503906,0.09282137597123377,0.09527933236490735,True,9.40933809501621,-9999,[],False,False,False,False,0.45659228752226444,-0.04770725592970848,-0.04770725592970848,True
POINT (92.57888671478285 36.63418274469136),1806,2848,544,92.57888671478285,36.63418274469136,False,False,64.0,64.0,-0.15597723424434662,-0.23680156469345093,-0.001556396484375,0.002368927001953125,0.0028344637248665094,146.62777709960938,0.09054544337172414,0.09940632847690663,True,0.0,-9999,[],False,False,False,False,0.2835557769536399,0.3647124767303467,0.3647124767303467,True
POINT (95.77888671478286 36.63418274469136),1816,3168,544,95.77888671478286,36.63418274469136,False,False,24.0,100.0,0.24753661453723907,0.22053194046020508,0.0024753661453758014,-0.002205319404602335,0.003315248290850664,311.6980466078213,0.16338343743134282,0.1669783801222425,True,0.0,-9999,[],False,False,False,False,0.33152482908479286,0.08477627485990524,0.08477627485990524,True
POINT (71.45888671478285 36.31418274469136),1841,736,576,71.45888671478285,36.31418274469136,False,False,100.0,100.0,0.3558773696422577,-0.1710776537656784,0.0035587736964259875,0.0017107765376564998,0.003948623378364851,244.325438281694,0.11786881446645976,0.1180977292961548,True,0.0,-9999,[],False,False,False,False,0.39486233783619,-0.017674477770924568,-0.017674477770924568,True
