geometry,POINT_ID,X_IM,Y_IM,X_MAP,Y_MAP,REF_BADDATA,TGT_BADDATA,X_WIN_SIZE,Y_WIN_SIZE,X_SHIFT_PX,Y_SHIFT_PX,X_SHIFT_M,Y_SHIFT_M,ABS_SHIFT,ANGLE,SSIM_BEFORE,SSIM_AFTER,SSIM_IMPROVED,RELIABILITY,LAST_ERR,WARNINGS,L1_OUTLIER,L2_OUTLIER,L3_OUTLIER,OUTLIER
POINT (78.7272168460724 40.804823257859184),125,1472,128,78.7272168460724,40.804823257859184,False,False,98.0,98.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (79.36332277781784 40.804823257859184),126,1536,128,79.36332277781784,40.804823257859184,False,False,98.0,98.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (79.99942870956329 40.804823257859184),127,1600,128,79.99942870956329,40.804823257859184,False,False,98.0,98.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (80.63553464130872 40.804823257859184),128,1664,128,80.63553464130872,40.804823257859184,False,False,98.0,98.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (72.36615752861798 40.16871732611374),166,832,192,72.36615752861798,40.16871732611374,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (73.00226346036341 40.16871732611374),167,896,192,73.00226346036341,40.16871732611374,False,False,162.0,162.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (73.63836939210886 40.16871732611374),168,960,192,73.63836939210886,40.16871732611374,False,False,256.0,256.0,-0.36431431770324707,-0.3395982086658478,-0.0036468505859375,0.00339508056640625,0.004982578568160534,132.98902893066406,0.18670274978914206,0.187223563782871,True,21.098411142598778,-9999,[],False,False,True,True
POINT (74.2744753238543 40.16871732611374),169,1024,192,74.2744753238543,40.16871732611374,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (74.91058125559974 40.16871732611374),170,1088,192,74.91058125559974,40.16871732611374,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (75.54668718734519 40.16871732611374),171,1152,192,75.54668718734519,40.16871732611374,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (76.18279311909063 40.16871732611374),172,1216,192,76.18279311909063,40.16871732611374,False,False,250.0,250.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (76.81889905083607 40.16871732611374),173,1280,192,76.81889905083607,40.16871732611374,False,False,234.0,234.0,-0.26203596591949463,-0.18491977453231812,-0.00261688232421875,0.001850128173828125,0.003204847453162074,125.21075439453125,0.20945625499959145,0.211067379293063,True,0.0,-9999,[],True,False,False,True
POINT (77.45500498258151 40.16871732611374),174,1344,192,77.45500498258151,40.16871732611374,False,False,214.0,214.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (78.09111091432696 40.16871732611374),175,1408,192,78.09111091432696,40.16871732611374,False,False,198.0,198.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (78.7272168460724 40.16871732611374),176,1472,192,78.7272168460724,40.16871732611374,False,False,178.0,178.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (79.36332277781784 40.16871732611374),177,1536,192,79.36332277781784,40.16871732611374,False,False,160.0,160.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (79.99942870956329 40.16871732611374),178,1600,192,79.99942870956329,40.16871732611374,False,False,142.0,142.0,0.22919636964797974,0.20479992032051086,0.002288818359375,-0.002048492431640625,0.0030716462060809135,311.7825927734375,0.36190058050286616,0.34949965015102175,False,0.0,-9999,[],True,True,False,True
POINT (80.63553464130872 40.16871732611374),179,1664,192,80.63553464130872,40.16871732611374,False,False,124.0,124.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (81.27164057305417 40.16871732611374),180,1728,192,81.27164057305417,40.16871732611374,False,False,104.0,104.0,-0.11174607276918727,0.32198056578642575,-0.0011174607276984716,-0.003219805657863617,0.0034082058259968626,19.139762629981263,-9999.0,-9999.0,False,50.65630644493798,-9999,[],False,True,False,True
POINT (81.9077465047996 40.16871732611374),181,1792,192,81.9077465047996,40.16871732611374,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (82.54385243654505 40.16871732611374),182,1856,192,82.54385243654505,40.16871732611374,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (83.1799583682905 40.16871732611374),183,1920,192,83.1799583682905,40.16871732611374,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (83.81606430003595 40.16871732611374),184,1984,192,83.81606430003595,40.16871732611374,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (84.45217023178138 40.16871732611374),185,2048,192,84.45217023178138,40.16871732611374,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (72.36615752861798 39.5326113943683),217,832,256,72.36615752861798,39.5326113943683,False,False,100.0,100.0,0.26191234588623047,-0.2889406085014343,0.00261688232421875,0.002887725830078125,0.003897054586559534,222.1909637451172,-9999.0,-9999.0,False,0.0,-9999,[],True,True,False,True
POINT (73.00226346036341 39.5326113943683),218,896,256,73.00226346036341,39.5326113943683,False,False,186.0,186.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (73.63836939210886 39.5326113943683),219,960,256,73.63836939210886,39.5326113943683,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999,-9999,-9999
POINT (74.2744753238543 39.5326113943683),220,1024,256,74.2744753238543,39.5326113943683,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (74.91058125559974 39.5326113943683),221,1088,256,74.91058125559974,39.5326113943683,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (75.54668718734519 39.5326113943683),222,1152,256,75.54668718734519,39.5326113943683,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (76.18279311909063 39.5326113943683),223,1216,256,76.18279311909063,39.5326113943683,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (76.81889905083607 39.5326113943683),224,1280,256,76.81889905083607,39.5326113943683,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (77.45500498258151 39.5326113943683),225,1344,256,77.45500498258151,39.5326113943683,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (78.09111091432696 39.5326113943683),226,1408,256,78.09111091432696,39.5326113943683,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,"The calculated shift (X: 107.64783668518066 px / Y: 15.709358602762222 px) is recognized as too large to be valid. If you know that it is valid, just set the '-max_shift' parameter to an appropriate value. Otherwise try to use a different window size for matching via the '-ws' parameter or define the spectral bands to be used for matching manually ('-br' and '-bs').",[],-9999,-9999,-9999,-9999
POINT (78.7272168460724 39.5326113943683),227,1472,256,78.7272168460724,39.5326113943683,False,False,256.0,256.0,0.22144606709480286,-0.2996510863304138,0.0022125244140625,0.00299835205078125,0.0037263091653585434,216.4648895263672,0.4365829408408197,0.43620394181558975,False,1.9806590042324643,-9999,[],True,True,False,True
POINT (79.36332277781784 39.5326113943683),228,1536,256,79.36332277781784,39.5326113943683,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (79.99942870956329 39.5326113943683),229,1600,256,79.99942870956329,39.5326113943683,False,False,250.0,250.0,0.10896412283184312,-16.31635585427609,0.0010896412283187829,0.16316355854272757,0.16316719693103923,180.38262781239467,-9999.0,0.5712903284576998,False,18.327989651907046,-9999,[],True,True,False,True
POINT (80.63553464130872 39.5326113943683),230,1664,256,80.63553464130872,39.5326113943683,False,False,230.0,230.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (81.27164057305417 39.5326113943683),231,1728,256,81.27164057305417,39.5326113943683,False,False,210.0,210.0,9.25173145532792,-0.11078090965750037,0.09251731455326251,0.0011078090965739307,0.0925239468091465,269.3139689282532,-9999.0,0.5112926697283847,False,36.648263000660165,-9999,[],False,True,False,True
POINT (81.9077465047996 39.5326113943683),232,1792,256,81.9077465047996,39.5326113943683,False,False,190.0,190.0,0.1629937291145649,0.2811849415302836,0.001629937291141914,-0.0028118494153019924,0.003250106568620358,329.9005308090528,-9999.0,-9999.0,False,31.361106089369926,-9999,[],False,True,False,True
POINT (82.54385243654505 39.5326113943683),233,1856,256,82.54385243654505,39.5326113943683,False,False,170.0,170.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (83.1799583682905 39.5326113943683),234,1920,256,83.1799583682905,39.5326113943683,False,False,148.0,148.0,-32.18268792331859,19.279056102041267,-0.3218268792331216,-0.19279056102037373,0.37515428908048043,59.076260886043,0.1741627810705289,-9999.0,False,0.0,-9999,[],True,True,False,True
POINT (83.81606430003595 39.5326113943683),235,1984,256,83.81606430003595,39.5326113943683,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999,-9999,-9999
POINT (84.45217023178138 39.5326113943683),236,2048,256,84.45217023178138,39.5326113943683,False,False,106.0,106.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (85.08827616352683 39.5326113943683),237,2112,256,85.08827616352683,39.5326113943683,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (85.72438209527226 39.5326113943683),238,2176,256,85.72438209527226,39.5326113943683,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (86.36048802701771 39.5326113943683),239,2240,256,86.36048802701771,39.5326113943683,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (86.99659395876316 39.5326113943683),240,2304,256,86.99659395876316,39.5326113943683,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (71.73005159687253 38.896505462622855),267,768,320,71.73005159687253,38.896505462622855,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (72.36615752861798 38.896505462622855),268,832,320,72.36615752861798,38.896505462622855,False,False,104.0,104.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (73.00226346036341 38.896505462622855),269,896,320,73.00226346036341,38.896505462622855,False,False,208.0,208.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (73.63836939210886 38.896505462622855),270,960,320,73.63836939210886,38.896505462622855,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (74.2744753238543 38.896505462622855),271,1024,320,74.2744753238543,38.896505462622855,False,False,256.0,256.0,-0.239359155297327,-19.65716314316187,-0.002393591552973362,0.1965716314315813,0.19658620390097548,179.302361610682,0.17017922508608357,0.15709205553351946,False,0.0,-9999,[],True,True,False,True
POINT (74.91058125559974 38.896505462622855),272,1088,320,74.91058125559974,38.896505462622855,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (75.54668718734519 38.896505462622855),273,1152,320,75.54668718734519,38.896505462622855,False,False,256.0,256.0,0.45353230834016284,82.5738634169266,0.004535323083402432,-0.8257386341690989,0.8257510890788579,359.68530931254395,0.2893089583075487,0.29806145620036745,True,9.583866867124556,-9999,[],True,False,False,True
POINT (76.18279311909063 38.896505462622855),274,1216,320,76.18279311909063,38.896505462622855,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999,-9999,-9999
POINT (76.81889905083607 38.896505462622855),275,1280,320,76.81889905083607,38.896505462622855,False,False,256.0,256.0,0.24594077467918396,-0.23321764171123505,0.0024566650390625,0.002330780029296875,0.003386405063793063,226.52102661132812,0.27003472576566306,0.26788955797665603,False,0.0,-9999,[],True,True,False,True
POINT (77.45500498258151 38.896505462622855),276,1344,320,77.45500498258151,38.896505462622855,False,False,256.0,256.0,0.22524189949035645,0.12820018827915192,0.00225067138671875,-0.00128173828125,0.002590053016319871,299.6470947265625,0.3758493182229561,0.3762815664245333,True,0.0,-9999,[],True,False,False,True
POINT (78.09111091432696 38.896505462622855),277,1408,320,78.09111091432696,38.896505462622855,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (78.7272168460724 38.896505462622855),278,1472,320,78.7272168460724,38.896505462622855,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (79.36332277781784 38.896505462622855),279,1536,320,79.36332277781784,38.896505462622855,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (79.99942870956329 38.896505462622855),280,1600,320,79.99942870956329,38.896505462622855,False,False,256.0,256.0,-0.3234326243400574,-0.1756996363401413,-0.00323486328125,0.001758575439453125,0.00368197332136333,118.51234436035156,0.6557409105992276,0.649440361188043,False,0.0,-9999,[],True,True,False,True
POINT (80.63553464130872 38.896505462622855),281,1664,320,80.63553464130872,38.896505462622855,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (81.27164057305417 38.896505462622855),282,1728,320,81.27164057305417,38.896505462622855,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (81.9077465047996 38.896505462622855),283,1792,320,81.9077465047996,38.896505462622855,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (82.54385243654505 38.896505462622855),284,1856,320,82.54385243654505,38.896505462622855,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (83.1799583682905 38.896505462622855),285,1920,320,83.1799583682905,38.896505462622855,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999,-9999,-9999
POINT (83.81606430003595 38.896505462622855),286,1984,320,83.81606430003595,38.896505462622855,False,False,234.0,234.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (84.45217023178138 38.896505462622855),287,2048,320,84.45217023178138,38.896505462622855,False,False,214.0,214.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (85.08827616352683 38.896505462622855),288,2112,320,85.08827616352683,38.896505462622855,False,False,192.0,192.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (85.72438209527226 38.896505462622855),289,2176,320,85.72438209527226,38.896505462622855,False,False,170.0,170.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (86.36048802701771 38.896505462622855),290,2240,320,86.36048802701771,38.896505462622855,False,False,146.0,146.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (86.99659395876316 38.896505462622855),291,2304,320,86.99659395876316,38.896505462622855,False,False,124.0,124.0,0.07136198878288269,-0.2657991647720337,0.0007171630859375,0.002658843994140625,0.0027538654394447803,195.02842712402344,0.35385863402925705,0.3409666572495884,False,17.61938294036615,-9999,[],True,True,False,True
POINT (87.6326998905086 38.896505462622855),292,2368,320,87.6326998905086,38.896505462622855,False,False,102.0,102.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (88.26880582225404 38.896505462622855),293,2432,320,88.26880582225404,38.896505462622855,False,False,100.0,100.0,-0.2049935758113861,0.1415618658065796,-0.00205230712890625,-0.001415252685546875,0.002492971019819379,55.37230682373047,-9999.0,-9999.0,False,0.0,-9999,[],True,True,False,True
POINT (88.90491175399949 38.896505462622855),294,2496,320,88.90491175399949,38.896505462622855,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (89.54101768574492 38.896505462622855),295,2560,320,89.54101768574492,38.896505462622855,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (90.17712361749037 38.896505462622855),296,2624,320,90.17712361749037,38.896505462622855,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (71.73005159687253 38.260399530877415),318,768,384,71.73005159687253,38.260399530877415,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (72.36615752861798 38.260399530877415),319,832,384,72.36615752861798,38.260399530877415,False,False,126.0,126.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (73.00226346036341 38.260399530877415),320,896,384,73.00226346036341,38.260399530877415,False,False,230.0,230.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (73.63836939210886 38.260399530877415),321,960,384,73.63836939210886,38.260399530877415,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (74.2744753238543 38.260399530877415),322,1024,384,74.2744753238543,38.260399530877415,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999,-9999,-9999
POINT (74.91058125559974 38.260399530877415),323,1088,384,74.91058125559974,38.260399530877415,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (75.54668718734519 38.260399530877415),324,1152,384,75.54668718734519,38.260399530877415,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (76.18279311909063 38.260399530877415),325,1216,384,76.18279311909063,38.260399530877415,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (76.81889905083607 38.260399530877415),326,1280,384,76.81889905083607,38.260399530877415,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (77.45500498258151 38.260399530877415),327,1344,384,77.45500498258151,38.260399530877415,False,False,256.0,256.0,0.31355738639831543,-0.4018552303314209,0.00313568115234375,0.004016876220703125,0.005095859989523888,217.96400451660156,0.4793827968481097,0.48059634791417183,True,29.387282293220508,-9999,[],False,False,False,False
POINT (78.09111091432696 38.260399530877415),328,1408,384,78.09111091432696,38.260399530877415,False,False,256.0,256.0,-0.0676552802324295,-0.25583750009536743,-0.00067901611328125,0.002559661865234375,0.0026481940876692533,165.1874237060547,0.4377624845107909,0.43688757937185374,False,0.0,-9999,[],True,True,False,True
POINT (78.7272168460724 38.260399530877415),329,1472,384,78.7272168460724,38.260399530877415,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,"The calculated shift (X: -101.8532328158617 px / Y: -0.7954347729682922 px) is recognized as too large to be valid. If you know that it is valid, just set the '-max_shift' parameter to an appropriate value. Otherwise try to use a different window size for matching via the '-ws' parameter or define the spectral bands to be used for matching manually ('-br' and '-bs').",[],-9999,-9999,-9999,-9999
POINT (79.36332277781784 38.260399530877415),330,1536,384,79.36332277781784,38.260399530877415,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (79.99942870956329 38.260399530877415),331,1600,384,79.99942870956329,38.260399530877415,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (80.63553464130872 38.260399530877415),332,1664,384,80.63553464130872,38.260399530877415,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (81.27164057305417 38.260399530877415),333,1728,384,81.27164057305417,38.260399530877415,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (81.9077465047996 38.260399530877415),334,1792,384,81.9077465047996,38.260399530877415,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
