geometry,POINT_ID,X_IM,Y_IM,X_MAP,Y_MAP,REF_BADDATA,TGT_BADDATA,X_WIN_SIZE,Y_WIN_SIZE,X_SHIFT_PX,Y_SHIFT_PX,X_SHIFT_M,Y_SHIFT_M,ABS_SHIFT,ANGLE,SSIM_BEFORE,SSIM_AFTER,SSIM_IMPROVED,RELIABILITY,LAST_ERR,WARNINGS,L1_OUTLIER,OUTLIER
POINT (78.40916388019969 11.225897431696094),9842,1440,3104,78.40916388019969,11.225897431696094,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (78.7272168460724 11.225897431696094),9843,1472,3104,78.7272168460724,11.225897431696094,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (79.04526981194512 11.225897431696094),9844,1504,3104,79.04526981194512,11.225897431696094,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (79.36332277781784 11.225897431696094),9845,1536,3104,79.36332277781784,11.225897431696094,False,False,128.0,128.0,0.26934346556663513,-0.09938643872737885,0.00269317626953125,0.000995635986328125,0.0028713219799101353,249.74618530273438,0.2012522294175271,0.19570207248928495,False,0.0,-9999,[],True,True
POINT (79.68137574369057 11.225897431696094),9846,1568,3104,79.68137574369057,11.225897431696094,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999
POINT (79.99942870956329 11.225897431696094),9847,1600,3104,79.99942870956329,11.225897431696094,False,False,128.0,128.0,52.25519666076746,18.749059170488273,0.5225519666075655,-0.18749059170484372,0.5551695955140795,289.73788409187773,0.06982314764568807,0.08331308397568135,True,0.0,-9999,[],True,True
POINT (80.317481675436 11.225897431696094),9848,1632,3104,80.317481675436,11.225897431696094,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (80.63553464130872 11.225897431696094),9849,1664,3104,80.63553464130872,11.225897431696094,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (71.73005159687253 10.907844465823374),9922,768,3136,71.73005159687253,10.907844465823374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (72.04810456274525 10.907844465823374),9923,800,3136,72.04810456274525,10.907844465823374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (72.36615752861798 10.907844465823374),9924,832,3136,72.36615752861798,10.907844465823374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (72.68421049449069 10.907844465823374),9925,864,3136,72.68421049449069,10.907844465823374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (73.00226346036341 10.907844465823374),9926,896,3136,73.00226346036341,10.907844465823374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (73.32031642623613 10.907844465823374),9927,928,3136,73.32031642623613,10.907844465823374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (73.63836939210886 10.907844465823374),9928,960,3136,73.63836939210886,10.907844465823374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (75.22863422147246 10.907844465823374),9933,1120,3136,75.22863422147246,10.907844465823374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (75.54668718734519 10.907844465823374),9934,1152,3136,75.54668718734519,10.907844465823374,False,False,128.0,128.0,-0.2135930359363556,-0.3519968092441559,-0.00213623046875,0.003520965576171875,0.004118334501981735,148.75045776367188,0.2588684871032262,0.2592342275877097,True,0.0,-9999,[],True,True
POINT (75.86474015321791 10.907844465823374),9935,1184,3136,75.86474015321791,10.907844465823374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (76.18279311909063 10.907844465823374),9936,1216,3136,76.18279311909063,10.907844465823374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (76.50084608496334 10.907844465823374),9937,1248,3136,76.50084608496334,10.907844465823374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (76.81889905083607 10.907844465823374),9938,1280,3136,76.81889905083607,10.907844465823374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (77.13695201670879 10.907844465823374),9939,1312,3136,77.13695201670879,10.907844465823374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (77.45500498258151 10.907844465823374),9940,1344,3136,77.45500498258151,10.907844465823374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (77.77305794845424 10.907844465823374),9941,1376,3136,77.77305794845424,10.907844465823374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (78.09111091432696 10.907844465823374),9942,1408,3136,78.09111091432696,10.907844465823374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (78.40916388019969 10.907844465823374),9943,1440,3136,78.40916388019969,10.907844465823374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (78.7272168460724 10.907844465823374),9944,1472,3136,78.7272168460724,10.907844465823374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (79.04526981194512 10.907844465823374),9945,1504,3136,79.04526981194512,10.907844465823374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (79.36332277781784 10.907844465823374),9946,1536,3136,79.36332277781784,10.907844465823374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (79.68137574369057 10.907844465823374),9947,1568,3136,79.68137574369057,10.907844465823374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999
POINT (79.99942870956329 10.907844465823374),9948,1600,3136,79.99942870956329,10.907844465823374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (80.317481675436 10.907844465823374),9949,1632,3136,80.317481675436,10.907844465823374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (80.63553464130872 10.907844465823374),9950,1664,3136,80.63553464130872,10.907844465823374,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (71.73005159687253 10.589791499950653),10023,768,3168,71.73005159687253,10.589791499950653,False,False,126.0,126.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (72.04810456274525 10.589791499950653),10024,800,3168,72.04810456274525,10.589791499950653,False,False,128.0,128.0,-57.689509153377564,26.755538299685078,-0.5768950915336575,-0.2675553829967967,0.6359196722906043,65.1188293980625,0.3636281457366753,0.3680764885821731,True,0.0,-9999,[],True,True
POINT (72.36615752861798 10.589791499950653),10025,832,3168,72.36615752861798,10.589791499950653,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (72.68421049449069 10.589791499950653),10026,864,3168,72.68421049449069,10.589791499950653,False,False,128.0,128.0,-18.719679892066864,-35.63536795974487,-0.18719679892063112,0.35635367959737607,0.4025302305277463,152.28652346457326,0.3930743703147632,0.30681331334742223,False,17.846261905329726,-9999,[],True,True
POINT (73.00226346036341 10.589791499950653),10027,896,3168,73.00226346036341,10.589791499950653,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (73.32031642623613 10.589791499950653),10028,928,3168,73.32031642623613,10.589791499950653,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (73.63836939210886 10.589791499950653),10029,960,3168,73.63836939210886,10.589791499950653,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (73.95642235798158 10.589791499950653),10030,992,3168,73.95642235798158,10.589791499950653,False,False,128.0,128.0,1.3472399413588343,28.582240998750652,0.0134723994135868,-0.28582240998744624,0.28613974836955286,357.30132875347243,0.42122166629155133,0.4767143152719512,True,29.6411422546024,-9999,[],False,False
POINT (75.22863422147246 10.589791499950653),10034,1120,3168,75.22863422147246,10.589791499950653,False,False,128.0,128.0,0.028021844103937956,-0.33505225181586257,0.0002802184410342079,0.0033505225181613696,0.0033622200284041566,184.78076366666915,0.20272217473614548,0.23308619982413614,True,0.0,-9999,[],True,True
POINT (75.54668718734519 10.589791499950653),10035,1152,3168,75.54668718734519,10.589791499950653,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (75.86474015321791 10.589791499950653),10036,1184,3168,75.86474015321791,10.589791499950653,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999
POINT (76.18279311909063 10.589791499950653),10037,1216,3168,76.18279311909063,10.589791499950653,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (76.50084608496334 10.589791499950653),10038,1248,3168,76.50084608496334,10.589791499950653,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (76.81889905083607 10.589791499950653),10039,1280,3168,76.81889905083607,10.589791499950653,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (77.13695201670879 10.589791499950653),10040,1312,3168,77.13695201670879,10.589791499950653,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (77.45500498258151 10.589791499950653),10041,1344,3168,77.45500498258151,10.589791499950653,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (77.77305794845424 10.589791499950653),10042,1376,3168,77.77305794845424,10.589791499950653,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (78.09111091432696 10.589791499950653),10043,1408,3168,78.09111091432696,10.589791499950653,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (78.40916388019969 10.589791499950653),10044,1440,3168,78.40916388019969,10.589791499950653,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (78.7272168460724 10.589791499950653),10045,1472,3168,78.7272168460724,10.589791499950653,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (79.04526981194512 10.589791499950653),10046,1504,3168,79.04526981194512,10.589791499950653,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (79.36332277781784 10.589791499950653),10047,1536,3168,79.36332277781784,10.589791499950653,False,False,128.0,128.0,-0.10212579369544983,0.3001972734928131,-0.0010223388671875,-0.003002166748046875,0.003171463729813695,18.78807258605957,0.17046446247677924,0.1686831801537343,False,0.0,-9999,[],True,True
POINT (79.68137574369057 10.589791499950653),10048,1568,3168,79.68137574369057,10.589791499950653,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (79.99942870956329 10.589791499950653),10049,1600,3168,79.99942870956329,10.589791499950653,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999
POINT (80.317481675436 10.589791499950653),10050,1632,3168,80.317481675436,10.589791499950653,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (80.63553464130872 10.589791499950653),10051,1664,3168,80.63553464130872,10.589791499950653,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (72.04810456274525 10.27173853407793),10125,800,3200,72.04810456274525,10.27173853407793,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (72.36615752861798 10.27173853407793),10126,832,3200,72.36615752861798,10.27173853407793,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (72.68421049449069 10.27173853407793),10127,864,3200,72.68421049449069,10.27173853407793,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (73.00226346036341 10.27173853407793),10128,896,3200,73.00226346036341,10.27173853407793,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (73.32031642623613 10.27173853407793),10129,928,3200,73.32031642623613,10.27173853407793,False,False,128.0,128.0,0.2891470491886139,0.47598716616630554,0.00289154052734375,-0.0047607421875,0.005570069421082735,328.72265625,0.362498234776062,0.3773912813075338,True,69.29380928475794,-9999,[],False,False
POINT (73.63836939210886 10.27173853407793),10130,960,3200,73.63836939210886,10.27173853407793,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (73.95642235798158 10.27173853407793),10131,992,3200,73.95642235798158,10.27173853407793,False,False,128.0,128.0,23.600138545041013,-21.24944198131984,0.23600138545036486,0.21249441981315442,0.3175697283845247,228.00029257208388,0.41246793911813373,0.39176136814662393,False,0.0,-9999,[],True,True
POINT (74.2744753238543 10.27173853407793),10132,1024,3200,74.2744753238543,10.27173853407793,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (75.54668718734519 10.27173853407793),10136,1152,3200,75.54668718734519,10.27173853407793,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (75.86474015321791 10.27173853407793),10137,1184,3200,75.86474015321791,10.27173853407793,False,False,128.0,128.0,25.35090526938943,-0.16260401904586214,0.2535090526938433,0.0016260401904588662,0.2535142674573382,269.63250242295425,0.26829792510110034,0.37128718046217035,True,0.0,-9999,[],True,True
POINT (76.18279311909063 10.27173853407793),10138,1216,3200,76.18279311909063,10.27173853407793,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (76.50084608496334 10.27173853407793),10139,1248,3200,76.50084608496334,10.27173853407793,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (76.81889905083607 10.27173853407793),10140,1280,3200,76.81889905083607,10.27173853407793,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (77.13695201670879 10.27173853407793),10141,1312,3200,77.13695201670879,10.27173853407793,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (77.45500498258151 10.27173853407793),10142,1344,3200,77.45500498258151,10.27173853407793,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (77.77305794845424 10.27173853407793),10143,1376,3200,77.77305794845424,10.27173853407793,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (78.09111091432696 10.27173853407793),10144,1408,3200,78.09111091432696,10.27173853407793,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (78.40916388019969 10.27173853407793),10145,1440,3200,78.40916388019969,10.27173853407793,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (78.7272168460724 10.27173853407793),10146,1472,3200,78.7272168460724,10.27173853407793,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (79.04526981194512 10.27173853407793),10147,1504,3200,79.04526981194512,10.27173853407793,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999
POINT (79.36332277781784 10.27173853407793),10148,1536,3200,79.36332277781784,10.27173853407793,False,False,128.0,128.0,42.19819375873452,-0.2655458748341135,0.42198193758726177,0.0026554587483431646,0.42199029267397115,269.63945240985595,0.23842042365724597,0.20760421482815714,False,0.0,-9999,[],True,True
POINT (79.68137574369057 10.27173853407793),10149,1568,3200,79.68137574369057,10.27173853407793,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (79.99942870956329 10.27173853407793),10150,1600,3200,79.99942870956329,10.27173853407793,False,False,128.0,128.0,-0.10188344120979309,-0.08845452964305878,-0.0010223388671875,0.000885009765625,0.0013521905057132244,130.96432495117188,0.19375975299477935,0.19284652809895272,False,0.0,-9999,[],True,True
POINT (80.317481675436 10.27173853407793),10151,1632,3200,80.317481675436,10.27173853407793,False,False,128.0,128.0,-0.18046636879444122,0.4518124759197235,-0.00180816650390625,-0.0045166015625,0.0048650954850018024,21.77312469482422,0.11457883972431132,0.0965612692142593,False,17.558472224555857,-9999,[],True,True
POINT (80.63553464130872 10.27173853407793),10152,1664,3200,80.63553464130872,10.27173853407793,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (72.68421049449069 9.95368556820521),10228,864,3232,72.68421049449069,9.95368556820521,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (73.00226346036341 9.95368556820521),10229,896,3232,73.00226346036341,9.95368556820521,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (73.32031642623613 9.95368556820521),10230,928,3232,73.32031642623613,9.95368556820521,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999
POINT (73.63836939210886 9.95368556820521),10231,960,3232,73.63836939210886,9.95368556820521,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999
POINT (73.95642235798158 9.95368556820521),10232,992,3232,73.95642235798158,9.95368556820521,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (74.2744753238543 9.95368556820521),10233,1024,3232,74.2744753238543,9.95368556820521,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (75.54668718734519 9.95368556820521),10237,1152,3232,75.54668718734519,9.95368556820521,False,False,128.0,128.0,0.24830041825776272,-0.3455496132374497,0.002483004182579407,0.0034554961323749467,0.004255086754881156,215.69976294374828,0.28031326582937205,0.35585575739632586,True,31.359837781562362,-9999,[],False,False
POINT (75.86474015321791 9.95368556820521),10238,1184,3232,75.86474015321791,9.95368556820521,False,False,128.0,128.0,24.608298182492383,-0.07236400991679677,0.24608298182486976,0.0007236400991672554,0.24608404580307985,269.83151454134946,0.2865025924740596,0.3671824149053729,True,4.705310190176675,-9999,[],True,True
POINT (76.18279311909063 9.95368556820521),10239,1216,3232,76.18279311909063,9.95368556820521,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (76.50084608496334 9.95368556820521),10240,1248,3232,76.50084608496334,9.95368556820521,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (76.81889905083607 9.95368556820521),10241,1280,3232,76.81889905083607,9.95368556820521,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (77.13695201670879 9.95368556820521),10242,1312,3232,77.13695201670879,9.95368556820521,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (77.45500498258151 9.95368556820521),10243,1344,3232,77.45500498258151,9.95368556820521,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (77.77305794845424 9.95368556820521),10244,1376,3232,77.77305794845424,9.95368556820521,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (78.09111091432696 9.95368556820521),10245,1408,3232,78.09111091432696,9.95368556820521,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (78.40916388019969 9.95368556820521),10246,1440,3232,78.40916388019969,9.95368556820521,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
